6905,2090.5,2374.00,2219
6949.5,2106.5,2405.00,2233
6959,2097.5,2395.00,2211
7029.5,2108.5,2400.00,2215
6929,2075.5,2349.00,2173
6870,2050.5,2293.50,2117
6802.5,2040,2276.00,2123
6835,2046,2277.00,2123
6819.5,2000,2262.00,2114
6857,2005,2254.50,2098
6920,2005,2265.00,2106
6882,1983,2251.00,2090
6826,1982.5,2261.00,2076
6734,1957,2227.50,2059
6749.5,1973,2250.00,2083
6714,1956.5,2260.00,2068
6725,1960,2272.50,2088.5
6720.5,1956,2277.00,2085
6694,1947,2262.00,2062
6686,1968.5,2290.00,2092
6710,1932.5,2259.00,2085
6651,1897,2258.00,2087
6625,1912,2257.00,2086
6675,1925,2297.50,2093
6680,1916,2319.00,2105
6705,1950,2340.00,2101
6712,1955,2338.00,2093.5
6635,1922,2314.00,2065
6725,1933,2325.00,2075
6728,1937.5,2327.50,2064
6745,1940,2331.00,2054
6580,1899.5,2208.00,1964
6578,1944,2232.00,2010
6569.5,1968,2221.00,2020.5
6620,1980,2191.50,2009
6689.5,1996,2246.00,2051
6665,1986,2234.00,2017
6695,1964,2258.00,2017.5
6737.5,1966,2248.00,2000
6795,1996,2251.00,2029
6785,2013.5,2260.50,2034
6704,2010,2282.00,2015
6765,2036,2323.00,2023
6729,2042,2320.00,2008.5
6660,2048.5,2283.50,2012
6583,2033.5,2217.00,1979
6615,2053,2216.00,1987
6640,2069,2231.00,2005.5
6675,2040,2272.50,2038
6625,2014,2242.00,2023
6688,2049,2279.50,2042
6695,2056,2283.00,2030
6620,2017,2247.00,2020
6675,2038.5,2250.00,2032.5
6615,2005,2245.00,2015
6643,2014,2242.00,2028
6620,2010,2245.00,2020
6725,2062.5,2306.00,2063.5
6679,2047.5,2308.00,2050
6653,2058.5,2293.00,2065.5
6589.5,2065,2271.00,2051
6560,2064,2279.00,2067
6460,2025,2224.50,2031
6312,1997.5,2194.50,2028
6384.5,2002,2212.00,2021.5
6390,1966,2199.50,2019.5
6434.5,1974,2225.00,2030
6478,1996,2236.00,2030
6405,1972.5,2223.50,2025
6354.5,1959,2198.00,2012.5
6422,1965,2207.00,2012
6421.5,1954,2160.00,1992
6479,1940,2186.00,1985
6499.5,1930,2195.00,1976
6350,1908,2156.00,1950
6269,1893,2128.00,1877
6318,1916.5,2129.00,1867
6396,1917,2168.00,1885.5
6381,1904,2186.00,1876
6316,1878,2158.00,1874.5
6319,1863.5,2157.50,1853
6253,1859,2142.00,1839
6271,1853,2150.00,1822
6289,1858,2179.00,1863
6245,1847.5,2196.00,1858
6149.5,1822,2167.00,1845.5
6120,1806,2181.00,1845
6104.5,1790.5,2155.00,1838
6160,1802,2170.50,1866
6080,1817.5,2160.50,1840
6056,1801,2141.00,1846
5835,1782,2093.00,1817
5550,1778,2027.00,1759
5665,1792.5,2047.00,1785
5650,1808,2066.00,1781
5642,1812,2073.00,1836
5735,1834,2101.00,1888
5599.5,1832,2094.00,1874
5712,1870.5,2149.00,1892
5550.5,1835,2110.50,1845.5
5449,1828,2100.00,1854
5521,1856.5,2136.00,1859.5
5455,1857.5,2121.00,1870
5368,1831,2086.00,1842
5460,1846,2112.00,1859.5
5505,1865,2127.50,1855
5669.5,1888.5,2152.00,1861
5685,1875,2147.00,1852.5
5585,1861.5,2117.00,1858
5665,1883.5,2159.50,1860
5659.5,1869,2159.00,1856
5580,1860.5,2132.00,1843
5648,1831,2124.00,1839.5
5681,1833,2141.00,1821
5715,1845.5,2160.00,1844
5703,1829,2159.50,1836
5665,1820,2120.00,1811
5680,1819,2093.00,1795.5
5707.5,1820,2084.00,1798
5691,1810,2061.00,1785
5650,1792,2047.00,1773.5
5709.5,1808,2063.00,1779
5781,1800,2066.00,1779.5
5912,1816,2088.00,1768
5840,1806,2068.00,1743
5884,1810.5,2067.00,1737.5
5835,1795,2044.50,1741
5865,1803,2044.50,1757
5829,1805.5,2032.00,1787
5804,1795,2015.00,1807
5770,1774.5,2025.00,1816
5755,1761,2023.00,1808
5766.5,1768,2024.00,1813
5850,1753,2013.00,1814
5837,1746,2010.00,1791
5834,1765,2012.00,1763.5
5745,1767.5,2004.50,1726
5673,1776,2005.00,1719
5810,1781,2011.00,1696
5895,1770,2020.00,1744.5
6060,1795,2080.00,1810
6106,1795,2078.00,1831
6109.5,1770,2075.50,1830
6213,1790.5,2105.00,1847
6120,1777,2079.00,1836
6086,1784,2090.00,1819
6020,1789.5,2084.00,1805
5995,1768,2077.50,1812.5
5982,1773.5,2101.00,1864
6025,1784.5,2135.00,1887
6029,1774,2155.00,1914
6025,1769,2170.00,1940
6040,1769,2203.00,1997
5995,1770,2218.00,1990
5912,1767,2185.00,1968
5914,1797,2193.00,1983
6060,1839,2235.00,2041
6081,1830,2236.00,2047
6005,1828.5,2226.00,2040.5
5967,1805,2197.00,2021
5930,1813,2234.00,2051
5932,1783.5,2218.00,2029
6029,1808,2224.00,2057
6059,1819,2274.00,2083
6084,1861,2295.50,2094
6086,1884,2277.00,2080
6215,1903.5,2323.00,2109
6354,1921,2334.00,2135
6407,1925,2370.00,2136.5
6403.5,1937,2376.00,2119
6434,1898,2375.00,2086
6390,1895,2375.00,2079
6362,1885,2323.00,2031
6440,1883,2337.00,2028
6411,1894,2363.00,2051
6399,1884,2327.50,2005
6360,1847,2283.00,1973
6385,1836.5,2287.00,1968
6284,1787,2253.50,1945
6205,1789.5,2210.00,1927
6237,1775.5,2204.00,1965
6200.5,1763,2175.00,1955
6131,1751.5,2184.00,1943
6083,1738,2168.00,1933
6110,1760,2216.00,1983
6090,1742,2213.00,1974
5985,1733,2145.50,1923
6009.5,1751,2146.00,1936
6010,1755.5,2164.00,1928
5959.5,1734,2150.00,1941
5937,1731,2141.00,1913
5929.5,1737,2128.00,1915
5991,1760,2172.00,1935
6049.5,1762.5,2181.00,1952
5919,1737,2132.00,1908
5903.5,1741,2113.00,1845
5785,1703,2095.00,1818
5785,1701,2094.00,1812.5
5770,1717,2090.00,1805
5779,1718,2096.00,1827
5679,1690,2057.50,1798
5669.5,1692,2036.00,1779
5733,1722,2039.00,1783
5779,1729,2057.00,1803
5731,1711,2037.00,1791
5743.5,1709.5,2024.00,1788
5772,1682,2010.00,1760
5733,1688,1993.00,1763
5763.5,1706,2030.00,1768
5781,1730,2035.00,1785
5778,1722.5,2020.50,1770
5589,1684.5,1996.00,1742
5454,1686,2003.00,1752
5380,1660,1955.00,1743
5589,1692,2009.00,1807
5579,1692,2007.00,1810
5620,1705,2043.00,1829
5525,1692.5,2024.00,1818
5620,1717.5,2102.00,1871
5545.5,1708,2062.00,1840
5489,1702,2065.00,1835
5445,1682,2036.00,1815
5504,1673,2048.00,1812
5369,1654.5,2003.00,1763
5350,1650,2006.00,1769
5240,1636,1964.00,1718
5199.5,1641,1938.00,1705
5254,1649,1959.00,1716
5315,1656.5,1973.00,1731
5253,1643,1944.00,1707
5220,1624.5,1931.00,1701
5185,1605,1893.00,1688
5226,1613.5,1926.00,1723
5179,1610,1896.00,1715
5175.5,1588,1885.00,1710.5
5145,1592,1860.00,1694
5163,1586,1870.00,1720
5160,1581,1840.00,1722
5118,1581.5,1814.00,1716
5155,1569,1822.00,1730
5164,1573,1843.00,1745
5106,1558,1813.00,1726
5004,1558,1775.00,1691
5005,1551.5,1776.00,1695
5062,1571,1820.00,1717
5040,1551,1772.00,1700
